MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
349.6303243415795,6187.1,5270.047222222222,982.9188553149364,5425.705,4345.88,756.8142038277027,permutation,512x768,18,block_permutation
206.31087971784405,6223.62,5269.670925925926,985.02057688952,5575.875,3625.3,773.5046689185199,permutation,768x512,54,block_permutation
0.04632436293832839,4.824,4.736292222222222,1.0,4.74746,4.64345,0.07090463715050263,permutation,1024x1024,9,chaotic_sort
0.07110160386149224,4.95855,4.770813055555555,1.0,4.82395,3.85924,0.21765797100456807,permutation,1280x720,36,chaotic_sort
0.026967423156051735,4.36756,4.275899166666666,1.0,4.3017,3.99805,0.0825533361919951,permutation,1920x1080,36,chaotic_sort
0.15314928642112494,6.17807,5.823712222222222,1.0,5.84228,5.43765,0.23441217309355858,permutation,512x512,9,chaotic_sort
0.0687351276480424,5.53176,5.36163,1.0,5.40529,5.03593,0.14878492305812366,permutation,512x768,18,chaotic_sort
0.07595432223416834,5.58453,5.349807962962963,1.0,5.42901,4.21604,0.2847693876009852,permutation,768x512,54,chaotic_sort
20.25964566771865,363.029,341.21666666666664,72.04299284273705,360.811,299.824,31.009661736304057,permutation,1024x1024,9,checkerboard_swaps
9.960100085579786,364.144,338.6157222222222,70.97652292787038,359.27200000000005,277.69,30.49010230279526,permutation,1280x720,36,checkerboard_swaps
7.471590984535131,363.944,345.1181666666667,80.71241935663046,356.206,292.677,22.87221729959734,permutation,1920x1080,36,checkerboard_swaps
18.34273200777778,362.01,344.418,,358.177,290.615,28.075610215986398,permutation,2048x2048,9,checkerboard_swaps
19.202311128236747,355.823,333.7318888888889,,350.369,293.646,29.39129254321951,permutation,4096x4096,9,checkerboard_swaps
23.228195047522593,365.033,326.5557777777778,56.07347432651301,302.074,280.385,35.55335976661622,permutation,512x512,9,checkerboard_swaps
13.80381517539294,363.994,335.4924444444444,62.57284528108885,352.22749999999996,289.582,29.879912194181998,permutation,512x768,18,checkerboard_swaps
8.799108519317183,364.713,339.4802777777778,63.456535286503716,361.1105,234.327,32.98978479138294,permutation,768x512,54,checkerboard_swaps
1.3327937548873299,157.465,155.795,32.893874087630195,156.823,152.243,2.0399904411540764,permutation,1024x1024,9,feistel_index
1.6097939080990775,115.674,113.23306944444444,23.734543384085416,115.139,89.9725,4.927940534997176,permutation,1280x720,36,feistel_index
