chi_square,cipher,corr_d,corr_h,corr_v,cpa_score,dataset,entropy,image,image_kind,image_size,key_sensitivity,kpa_score,mode,npcr,repeat,run_id,uaci
272.6,aes_ctr,0.000569422,-0.00117994,0.000741947,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6112,1,full,8.47711e-05,2,full__real_kodim17__rep2,3.32435e-07
265.743,chacha20,0.0023287,-0.000217858,-5.24319e-05,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6203,1,full,8.47711e-05,2,full__real_kodim17__rep2,3.32435e-07
273.168,aes_256_gcm,-0.00051774,0.000930694,-0.000928168,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.5998,1,full,8.47711e-05,2,full__real_kodim17__rep2,3.32435e-07
229.152,chacha20_poly1305,-0.000730023,0.000721329,0.00110637,1,kodak_photocd,7.99986,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6071,1,full,8.47711e-05,2,full__real_kodim17__rep2,3.32435e-07
7238.15,logistic_xor,0.00657783,-0.0655088,0.0101356,1,kodak_photocd,7.99557,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.3863,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
7180.79,logistic_permute_xor,-0.00311133,-0.039518,0.00118958,0.00766669,kodak_photocd,7.99561,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6034,0.999998,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
7264.79,arnold_xor,0.00531094,-0.0653278,0.00903195,0.174696,kodak_photocd,7.99555,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.3863,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
7171.17,tiled_arnold_xor,0.00554825,-0.0614143,0.00828222,0.0358336,kodak_photocd,7.99561,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.3863,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
262.739,tent_block_xor,0.000299069,-0.00381768,-0.0016352,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6234,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
40375.3,sine_xor,0.0922472,0.11553,0.0975475,1,kodak_photocd,7.97508,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.3009,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
93636.2,coupled_lattice_xor,0.175341,0.155427,0.178453,1,kodak_photocd,7.94193,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.4091,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
2724.68,hamiltonian_lattice_xor,0.00441452,-0.0223692,0.00435618,1,kodak_photocd,7.99833,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.5316,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
264.786,chaotic_seed_blake3_xor,-0.000243881,-0.00225396,0.00034726,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.608,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
272.6,aes_ctr,0.000569422,-0.00117994,0.000741947,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6112,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
265.743,chacha20,0.0023287,-0.000217858,-5.24319e-05,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6203,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
273.168,aes_256_gcm,-0.00051774,0.000930694,-0.000928168,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.5998,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
229.152,chacha20_poly1305,-0.000730023,0.000721329,0.00110637,1,kodak_photocd,7.99986,images/datasets/real/kodak/kodim17.png,real_kodim17,,99.6071,1,full,8.47711e-05,3,full__real_kodim17__rep3,3.32435e-07
18031.4,logistic_xor,0.00175794,-0.0698698,0.00422574,1,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
18018.6,logistic_permute_xor,-0.000463065,-0.0587988,0.00220933,0.00972663,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6039,0.999998,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
18104.2,arnold_xor,0.00162495,-0.0672857,0.00292671,0.175195,kodak_photocd,7.98936,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
17971.7,tiled_arnold_xor,0.000413242,-0.0674987,0.00420615,0.0280609,kodak_photocd,7.98943,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
279.482,tent_block_xor,0.000502717,-0.00488341,-0.00162304,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6234,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
71822.8,sine_xor,0.0765687,0.0635668,0.0849621,1,kodak_photocd,7.95616,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3009,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
152635,coupled_lattice_xor,0.113134,0.0984245,0.122075,1,kodak_photocd,7.90396,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.4091,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
7321.8,hamiltonian_lattice_xor,0.00232645,-0.015749,0.000269211,1,kodak_photocd,7.99564,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5316,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
286.466,chaotic_seed_blake3_xor,-0.000272088,-0.0027019,-0.0011024,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.608,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
244.922,aes_ctr,0.0010951,-0.000249285,0.00132243,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6112,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
245.445,chacha20,0.00170566,0.00123264,0.000709386,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6203,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
225.139,aes_256_gcm,0.000141885,-0.00263697,-0.000287117,1,kodak_photocd,7.99986,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5998,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
275.24,chacha20_poly1305,0.00233269,-0.00199332,-0.00218986,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6071,1,full,8.47711e-05,1,full__real_kodim18__rep1,3.32435e-07
18031.4,logistic_xor,0.00175794,-0.0698698,0.00422574,1,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
18018.6,logistic_permute_xor,-0.000463065,-0.0587988,0.00220933,0.00972663,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6039,0.999998,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
18104.2,arnold_xor,0.00162495,-0.0672857,0.00292671,0.175195,kodak_photocd,7.98936,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
17971.7,tiled_arnold_xor,0.000413242,-0.0674987,0.00420615,0.0280609,kodak_photocd,7.98943,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
279.482,tent_block_xor,0.000502717,-0.00488341,-0.00162304,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6234,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
71822.8,sine_xor,0.0765687,0.0635668,0.0849621,1,kodak_photocd,7.95616,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3009,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
152635,coupled_lattice_xor,0.113134,0.0984245,0.122075,1,kodak_photocd,7.90396,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.4091,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
7321.8,hamiltonian_lattice_xor,0.00232645,-0.015749,0.000269211,1,kodak_photocd,7.99564,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5316,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
286.466,chaotic_seed_blake3_xor,-0.000272088,-0.0027019,-0.0011024,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.608,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
244.922,aes_ctr,0.0010951,-0.000249285,0.00132243,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6112,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
245.445,chacha20,0.00170566,0.00123264,0.000709386,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6203,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
225.139,aes_256_gcm,0.000141885,-0.00263697,-0.000287117,1,kodak_photocd,7.99986,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5998,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
275.24,chacha20_poly1305,0.00233269,-0.00199332,-0.00218986,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6071,1,full,8.47711e-05,2,full__real_kodim18__rep2,3.32435e-07
18031.4,logistic_xor,0.00175794,-0.0698698,0.00422574,1,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
18018.6,logistic_permute_xor,-0.000463065,-0.0587988,0.00220933,0.00972663,kodak_photocd,7.98939,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6039,0.999998,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
18104.2,arnold_xor,0.00162495,-0.0672857,0.00292671,0.175195,kodak_photocd,7.98936,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
17971.7,tiled_arnold_xor,0.000413242,-0.0674987,0.00420615,0.0280609,kodak_photocd,7.98943,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3863,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
279.482,tent_block_xor,0.000502717,-0.00488341,-0.00162304,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6234,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
71822.8,sine_xor,0.0765687,0.0635668,0.0849621,1,kodak_photocd,7.95616,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.3009,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
152635,coupled_lattice_xor,0.113134,0.0984245,0.122075,1,kodak_photocd,7.90396,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.4091,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
7321.8,hamiltonian_lattice_xor,0.00232645,-0.015749,0.000269211,1,kodak_photocd,7.99564,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5316,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
286.466,chaotic_seed_blake3_xor,-0.000272088,-0.0027019,-0.0011024,1,kodak_photocd,7.99982,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.608,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
244.922,aes_ctr,0.0010951,-0.000249285,0.00132243,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6112,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
245.445,chacha20,0.00170566,0.00123264,0.000709386,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6203,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
225.139,aes_256_gcm,0.000141885,-0.00263697,-0.000287117,1,kodak_photocd,7.99986,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.5998,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
275.24,chacha20_poly1305,0.00233269,-0.00199332,-0.00218986,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim18.png,real_kodim18,,99.6071,1,full,8.47711e-05,3,full__real_kodim18__rep3,3.32435e-07
36934.4,logistic_xor,0.00826362,-0.0505787,0.00942696,1,kodak_photocd,7.97784,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
36857.8,logistic_permute_xor,0.00102667,-0.00146675,0.00023572,0.00748867,kodak_photocd,7.97792,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5928,0.999998,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
37219.3,arnold_xor,0.00818451,-0.0463902,0.00896256,0.173505,kodak_photocd,7.9777,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
36987.5,tiled_arnold_xor,0.00690533,-0.0430889,0.00836594,0.0346027,kodak_photocd,7.97783,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
265.218,tent_block_xor,-0.000348833,-0.00153671,-0.000982128,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6234,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
26580.4,sine_xor,0.058111,0.0954661,0.0679094,1,kodak_photocd,7.9839,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3009,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
34257.5,coupled_lattice_xor,0.153107,0.126366,0.16105,1,kodak_photocd,7.97919,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.4091,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
20943.3,hamiltonian_lattice_xor,0.00209846,-0.0236226,0.0049188,1,kodak_photocd,7.98742,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5316,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
270.857,chaotic_seed_blake3_xor,-0.000361081,-0.00070828,-0.00219423,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.608,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
245.158,aes_ctr,0.0011253,0.00133756,-0.00189588,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6112,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
259.934,chacha20,0.00247216,-0.000208415,0.00086192,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6203,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
269.263,aes_256_gcm,0.000966594,0.00110288,-0.000641783,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5998,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
266.466,chacha20_poly1305,-0.00182303,-0.00112175,0.00216374,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6071,1,full,8.47711e-05,1,full__real_kodim19__rep1,3.32435e-07
36934.4,logistic_xor,0.00826362,-0.0505787,0.00942696,1,kodak_photocd,7.97784,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
36857.8,logistic_permute_xor,0.00102667,-0.00146675,0.00023572,0.00748867,kodak_photocd,7.97792,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5928,0.999998,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
37219.3,arnold_xor,0.00818451,-0.0463902,0.00896256,0.173505,kodak_photocd,7.9777,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
36987.5,tiled_arnold_xor,0.00690533,-0.0430889,0.00836594,0.0346027,kodak_photocd,7.97783,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
265.218,tent_block_xor,-0.000348833,-0.00153671,-0.000982128,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6234,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
26580.4,sine_xor,0.058111,0.0954661,0.0679094,1,kodak_photocd,7.9839,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3009,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
34257.5,coupled_lattice_xor,0.153107,0.126366,0.16105,1,kodak_photocd,7.97919,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.4091,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
20943.3,hamiltonian_lattice_xor,0.00209846,-0.0236226,0.0049188,1,kodak_photocd,7.98742,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5316,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
270.857,chaotic_seed_blake3_xor,-0.000361081,-0.00070828,-0.00219423,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.608,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
245.158,aes_ctr,0.0011253,0.00133756,-0.00189588,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6112,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
259.934,chacha20,0.00247216,-0.000208415,0.00086192,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6203,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
269.263,aes_256_gcm,0.000966594,0.00110288,-0.000641783,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5998,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
266.466,chacha20_poly1305,-0.00182303,-0.00112175,0.00216374,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6071,1,full,8.47711e-05,2,full__real_kodim19__rep2,3.32435e-07
36934.4,logistic_xor,0.00826362,-0.0505787,0.00942696,1,kodak_photocd,7.97784,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
36857.8,logistic_permute_xor,0.00102667,-0.00146675,0.00023572,0.00748867,kodak_photocd,7.97792,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5928,0.999998,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
37219.3,arnold_xor,0.00818451,-0.0463902,0.00896256,0.173505,kodak_photocd,7.9777,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
36987.5,tiled_arnold_xor,0.00690533,-0.0430889,0.00836594,0.0346027,kodak_photocd,7.97783,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3863,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
265.218,tent_block_xor,-0.000348833,-0.00153671,-0.000982128,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6234,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
26580.4,sine_xor,0.058111,0.0954661,0.0679094,1,kodak_photocd,7.9839,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.3009,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
34257.5,coupled_lattice_xor,0.153107,0.126366,0.16105,1,kodak_photocd,7.97919,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.4091,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
20943.3,hamiltonian_lattice_xor,0.00209846,-0.0236226,0.0049188,1,kodak_photocd,7.98742,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5316,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
270.857,chaotic_seed_blake3_xor,-0.000361081,-0.00070828,-0.00219423,1,kodak_photocd,7.99983,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.608,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
245.158,aes_ctr,0.0011253,0.00133756,-0.00189588,1,kodak_photocd,7.99985,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6112,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
259.934,chacha20,0.00247216,-0.000208415,0.00086192,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6203,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
269.263,aes_256_gcm,0.000966594,0.00110288,-0.000641783,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.5998,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
266.466,chacha20_poly1305,-0.00182303,-0.00112175,0.00216374,1,kodak_photocd,7.99984,images/datasets/real/kodak/kodim19.png,real_kodim19,,99.6071,1,full,8.47711e-05,3,full__real_kodim19__rep3,3.32435e-07
84351.5,logistic_xor,0.0146056,-0.0747729,0.0206115,1,kodak_photocd,7.95908,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.3863,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
84916.6,logistic_permute_xor,0.00272297,0.0112136,0.00115147,0.145006,kodak_photocd,7.9588,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.5694,0.999998,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
84642.1,arnold_xor,0.0140849,-0.0732684,0.0201842,0.34378,kodak_photocd,7.95901,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.3863,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
84566.5,tiled_arnold_xor,0.0150645,-0.0723661,0.0186867,0.344263,kodak_photocd,7.95903,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.3863,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
398.109,tent_block_xor,0.000447086,-0.008479,-0.00191935,1,kodak_photocd,7.99975,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.6234,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
144732,sine_xor,0.235406,0.255264,0.236741,1,kodak_photocd,7.93135,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.3009,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
77518.5,coupled_lattice_xor,0.448725,0.441414,0.451403,1,kodak_photocd,7.95501,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.4091,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
31660.8,hamiltonian_lattice_xor,0.00569084,-0.0156239,0.00802785,1,kodak_photocd,7.98165,images/datasets/real/kodak/kodim20.png,real_kodim20,,99.5316,1,full,8.47711e-05,1,full__real_kodim20__rep1,3.32435e-07
